,id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
87418,64194,Male,Loyal Customer,58,Business travel,Business,853,5,5,1,5,5,4,5,4,4,4,4,4,4,3,0,0.0,satisfied
87419,101231,Female,disloyal Customer,25,Business travel,Business,1069,5,4,5,3,5,5,3,5,5,5,5,5,4,5,0,0.0,satisfied
87420,21645,Male,Loyal Customer,30,Business travel,Eco Plus,780,0,0,0,2,3,0,4,3,3,3,4,5,3,3,117,102.0,satisfied
87421,53344,Female,disloyal Customer,37,Business travel,Eco,1452,4,4,4,2,5,4,5,5,2,2,3,2,3,5,3,0.0,neutral or dissatisfied
87422,59626,Male,Loyal Customer,58,Business travel,Business,2453,2,3,3,3,4,2,3,2,2,2,2,2,2,2,122,130.0,neutral or dissatisfied
87423,21493,Male,Loyal Customer,37,Personal Travel,Eco,399,0,5,0,1,5,0,5,5,4,3,5,4,5,5,0,0.0,satisfied
87424,57113,Male,Loyal Customer,26,Business travel,Business,3405,2,2,2,2,4,4,4,4,4,5,5,4,4,4,0,0.0,satisfied
87425,90846,Male,Loyal Customer,51,Business travel,Business,1609,0,0,0,3,4,5,5,3,3,3,3,5,3,5,0,0.0,satisfied
87426,24779,Female,disloyal Customer,22,Business travel,Eco,447,4,3,4,4,2,4,2,2,5,5,3,1,1,2,0,1.0,satisfied
87427,26437,Male,Loyal Customer,50,Business travel,Eco,787,4,4,4,4,4,4,4,4,2,1,5,4,3,4,0,2.0,satisfied
87428,118302,Male,Loyal Customer,28,Business travel,Business,602,1,1,1,1,3,3,3,3,5,3,5,4,4,3,21,28.0,satisfied
87429,38606,Female,Loyal Customer,33,Business travel,Eco,231,5,1,1,1,5,5,5,5,3,1,3,4,3,5,0,0.0,satisfied
87430,129645,Female,Loyal Customer,40,Business travel,Business,1757,2,2,2,2,5,5,5,5,5,5,5,5,5,3,0,0.0,satisfied
87431,91872,Male,Loyal Customer,31,Personal Travel,Eco,2239,2,1,3,3,3,3,3,3,2,4,4,4,4,3,10,0.0,neutral or dissatisfied
87432,13838,Male,Loyal Customer,17,Personal Travel,Eco,628,1,4,1,5,1,1,1,1,4,3,4,4,5,1,62,49.0,neutral or dissatisfied
87433,34280,Female,Loyal Customer,38,Business travel,Eco,496,5,2,2,2,5,5,5,5,2,2,2,2,1,5,0,0.0,satisfied
87434,94964,Male,Loyal Customer,54,Business travel,Eco,148,4,2,2,2,4,4,4,4,2,5,2,2,4,4,50,39.0,satisfied
87435,70662,Female,Loyal Customer,41,Business travel,Business,447,3,5,2,5,3,4,3,3,3,3,3,2,3,3,10,1.0,neutral or dissatisfied
87436,128433,Female,Loyal Customer,34,Business travel,Business,370,4,4,4,4,5,5,5,4,4,4,4,3,4,3,0,0.0,satisfied
87437,70729,Male,Loyal Customer,34,Business travel,Business,675,5,5,4,5,5,5,4,4,4,4,4,2,4,3,0,0.0,satisfied
87438,1876,Male,Loyal Customer,57,Business travel,Eco,931,4,3,2,2,4,4,4,4,1,5,4,1,3,4,47,66.0,neutral or dissatisfied
87439,780,Male,Loyal Customer,60,Business travel,Business,113,0,4,0,1,2,5,5,5,5,5,5,5,5,5,0,0.0,satisfied
87440,121456,Female,Loyal Customer,55,Business travel,Eco,331,5,5,5,5,2,5,1,5,5,5,5,2,5,3,0,6.0,satisfied
87441,70276,Female,Loyal Customer,59,Business travel,Eco,852,3,3,3,3,1,3,3,3,3,3,3,2,3,2,0,0.0,neutral or dissatisfied
87442,56326,Male,Loyal Customer,54,Business travel,Business,2541,1,2,2,2,5,4,3,3,3,3,1,1,3,1,14,6.0,neutral or dissatisfied
87443,18732,Female,Loyal Customer,46,Personal Travel,Business,1167,2,5,2,5,4,5,5,5,5,2,5,5,5,3,0,0.0,neutral or dissatisfied
87444,106023,Female,Loyal Customer,45,Business travel,Business,3034,4,4,4,4,2,4,4,5,5,5,5,3,5,3,0,0.0,satisfied
87445,53615,Female,Loyal Customer,39,Business travel,Business,1874,5,5,5,5,4,4,1,4,4,4,4,2,4,3,65,59.0,satisfied
87446,64229,Male,Loyal Customer,58,Business travel,Business,1660,1,1,1,1,2,4,4,5,5,5,5,4,5,5,1,6.0,satisfied
87447,128798,Male,Loyal Customer,51,Business travel,Business,2586,3,3,3,3,4,4,4,3,4,5,5,4,3,4,42,27.0,satisfied
87448,121441,Male,Loyal Customer,36,Business travel,Business,257,4,3,3,3,3,4,3,4,4,4,4,3,4,4,9,19.0,neutral or dissatisfied
87449,805,Male,Loyal Customer,42,Business travel,Business,1750,1,5,5,5,3,3,3,1,1,1,1,2,1,4,0,5.0,neutral or dissatisfied
87450,72899,Female,Loyal Customer,50,Business travel,Business,944,1,4,1,1,5,4,4,4,4,4,4,5,4,4,30,24.0,satisfied
87451,54264,Male,Loyal Customer,18,Personal Travel,Eco,1222,3,4,4,3,3,4,2,3,4,2,4,2,3,3,46,33.0,neutral or dissatisfied
87452,78454,Male,Loyal Customer,58,Business travel,Business,526,5,5,5,5,5,4,4,2,2,2,2,3,2,4,17,15.0,satisfied
87453,99480,Female,Loyal Customer,62,Business travel,Eco,283,3,5,5,5,2,3,3,3,3,3,3,4,3,1,0,0.0,neutral or dissatisfied
87454,113311,Male,disloyal Customer,25,Business travel,Business,223,1,5,1,3,3,1,3,3,3,5,4,4,5,3,0,11.0,neutral or dissatisfied
87455,13758,Male,Loyal Customer,23,Personal Travel,Eco,384,2,4,2,3,5,2,5,5,1,3,3,4,3,5,37,37.0,neutral or dissatisfied
87456,96138,Male,Loyal Customer,39,Business travel,Business,3548,2,2,2,2,2,4,5,4,4,4,4,4,4,3,2,0.0,satisfied
87457,87122,Female,Loyal Customer,52,Personal Travel,Eco,594,1,5,1,5,2,4,3,3,3,1,3,4,3,4,21,10.0,neutral or dissatisfied
87458,20985,Female,Loyal Customer,66,Personal Travel,Eco,721,1,0,1,3,3,5,4,2,2,1,2,1,2,2,0,20.0,neutral or dissatisfied
87459,42642,Male,Loyal Customer,67,Personal Travel,Eco,546,4,4,4,1,4,4,4,4,5,2,4,3,4,4,0,0.0,neutral or dissatisfied
87460,102755,Male,Loyal Customer,57,Personal Travel,Eco Plus,255,2,4,2,3,5,2,5,5,5,5,5,3,4,5,47,43.0,neutral or dissatisfied
87461,96846,Male,Loyal Customer,43,Business travel,Business,3103,3,1,4,1,3,2,3,3,3,3,3,2,3,1,0,0.0,neutral or dissatisfied
87462,93403,Female,Loyal Customer,58,Business travel,Business,2131,4,4,4,4,2,5,4,5,5,5,5,3,5,3,18,0.0,satisfied
87463,94707,Male,Loyal Customer,58,Business travel,Business,2579,4,4,4,4,3,4,5,5,5,5,5,4,5,5,0,0.0,satisfied
87464,80357,Male,Loyal Customer,37,Business travel,Business,3905,1,1,1,1,5,4,5,5,5,5,5,5,5,5,27,20.0,satisfied
87465,54719,Male,Loyal Customer,68,Personal Travel,Eco,787,5,5,5,4,5,5,5,5,5,2,4,2,4,5,0,0.0,satisfied
87466,59913,Male,Loyal Customer,55,Business travel,Business,3249,2,2,3,2,3,5,5,4,4,4,4,3,4,4,0,0.0,satisfied
87467,129218,Male,Loyal Customer,40,Business travel,Business,1504,4,4,4,4,5,4,4,5,5,4,5,5,5,5,12,4.0,satisfied
87468,129822,Female,Loyal Customer,62,Personal Travel,Eco,337,3,3,3,3,2,3,4,2,2,3,2,3,2,2,0,0.0,neutral or dissatisfied
87469,81363,Female,Loyal Customer,79,Business travel,Eco Plus,899,2,3,3,3,5,4,3,2,2,2,2,1,2,3,63,82.0,neutral or dissatisfied
87470,98332,Female,disloyal Customer,21,Business travel,Eco,1046,2,2,2,4,1,2,1,1,5,3,4,3,4,1,0,0.0,satisfied
87471,88474,Male,Loyal Customer,34,Business travel,Business,271,3,3,1,1,3,4,3,3,3,3,3,2,3,1,0,0.0,neutral or dissatisfied
87472,62884,Female,disloyal Customer,19,Business travel,Eco,1244,1,1,1,4,5,1,3,5,2,1,3,3,3,5,0,17.0,neutral or dissatisfied
87473,65638,Male,disloyal Customer,21,Business travel,Business,237,4,0,4,3,2,4,2,2,3,5,4,5,4,2,0,0.0,satisfied
87474,91496,Female,disloyal Customer,32,Business travel,Business,391,2,2,2,2,4,2,4,4,3,4,5,4,5,4,0,0.0,neutral or dissatisfied
87475,35988,Female,Loyal Customer,31,Business travel,Business,2496,5,5,5,5,4,4,4,5,3,4,4,4,1,4,10,0.0,satisfied
87476,30228,Male,Loyal Customer,21,Business travel,Business,3523,1,1,1,1,4,4,4,4,5,5,5,4,2,4,0,0.0,satisfied
87477,116627,Male,Loyal Customer,40,Business travel,Business,3212,4,4,4,4,4,4,5,5,5,5,5,4,5,4,0,0.0,satisfied
87478,86026,Female,Loyal Customer,37,Business travel,Business,154,5,5,5,5,1,2,1,5,5,5,3,3,5,3,0,1.0,satisfied
87479,100309,Male,Loyal Customer,45,Business travel,Eco,1052,2,1,1,1,2,2,2,2,2,4,4,4,4,2,41,51.0,neutral or dissatisfied
87480,95777,Male,Loyal Customer,56,Personal Travel,Eco,237,3,4,3,3,5,3,5,5,3,5,4,3,4,5,10,9.0,neutral or dissatisfied
87481,32198,Female,Loyal Customer,67,Business travel,Eco,163,5,3,3,3,1,2,5,5,5,5,5,3,5,3,0,0.0,satisfied
87482,77362,Female,disloyal Customer,23,Business travel,Eco,588,2,0,2,1,3,2,3,3,3,2,5,5,4,3,0,0.0,neutral or dissatisfied
87483,118317,Male,Loyal Customer,67,Business travel,Business,2116,2,2,2,2,2,4,4,2,2,2,2,4,2,2,0,5.0,neutral or dissatisfied
87484,125801,Male,Loyal Customer,50,Business travel,Business,2001,5,5,5,5,3,4,4,5,5,5,5,4,5,3,0,0.0,satisfied
87485,75065,Male,Loyal Customer,58,Business travel,Business,2611,2,2,2,2,5,4,5,4,4,4,4,3,4,3,0,0.0,satisfied
87486,87924,Male,disloyal Customer,20,Business travel,Eco,406,3,5,3,1,5,3,4,5,4,4,4,4,4,5,0,0.0,neutral or dissatisfied
87487,36062,Female,Loyal Customer,19,Business travel,Business,399,3,5,5,5,3,3,3,3,4,1,4,1,3,3,0,0.0,neutral or dissatisfied
87488,52103,Female,Loyal Customer,34,Personal Travel,Eco,351,2,5,2,3,4,2,5,4,3,2,5,5,5,4,0,0.0,neutral or dissatisfied
87489,84061,Female,Loyal Customer,57,Business travel,Business,2907,5,5,4,5,3,5,4,4,4,4,4,4,4,3,22,21.0,satisfied
87490,97089,Male,disloyal Customer,24,Business travel,Eco,1211,5,5,5,2,5,5,5,5,5,4,4,4,4,5,79,81.0,satisfied
87491,72366,Female,Loyal Customer,57,Business travel,Business,929,1,1,1,1,3,4,4,5,5,4,5,4,5,5,0,2.0,satisfied
87492,60580,Male,Loyal Customer,45,Business travel,Business,1558,4,3,3,3,4,4,3,4,4,4,4,4,4,3,0,0.0,neutral or dissatisfied
87493,35748,Male,Loyal Customer,9,Personal Travel,Eco,1826,4,5,4,4,5,4,5,5,4,4,4,2,1,5,63,41.0,satisfied
87494,88332,Male,Loyal Customer,34,Business travel,Business,1630,3,1,1,1,3,3,4,3,3,3,3,2,3,3,40,46.0,neutral or dissatisfied
87495,37651,Female,Loyal Customer,7,Personal Travel,Eco,989,4,2,4,3,5,4,5,5,3,2,4,1,4,5,0,0.0,satisfied
87496,78558,Female,Loyal Customer,61,Personal Travel,Eco Plus,526,2,5,2,5,2,4,5,1,1,2,1,5,1,3,93,88.0,neutral or dissatisfied
87497,33901,Female,Loyal Customer,41,Personal Travel,Eco,1504,3,3,3,3,4,3,4,4,4,1,4,1,3,4,0,15.0,neutral or dissatisfied
87498,83531,Female,disloyal Customer,36,Business travel,Business,946,2,2,2,4,2,2,2,2,3,4,4,4,4,2,0,0.0,neutral or dissatisfied
87499,50947,Female,Loyal Customer,38,Personal Travel,Eco,156,1,3,1,4,4,1,4,4,2,5,4,4,4,4,0,0.0,neutral or dissatisfied
87500,105577,Male,disloyal Customer,28,Business travel,Eco,577,1,2,1,4,1,1,1,1,4,1,4,2,4,1,14,60.0,neutral or dissatisfied
87501,53535,Female,Loyal Customer,25,Business travel,Eco Plus,2358,1,4,4,4,1,1,3,1,4,2,4,3,4,1,19,8.0,neutral or dissatisfied
87502,76008,Male,Loyal Customer,41,Business travel,Business,2115,3,3,3,3,2,5,5,5,5,5,5,4,5,5,43,48.0,satisfied
87503,82055,Female,Loyal Customer,52,Business travel,Eco Plus,1122,4,5,5,5,2,3,2,4,4,4,4,2,4,1,15,0.0,satisfied
87504,25038,Female,Loyal Customer,8,Personal Travel,Eco,907,2,1,2,2,3,2,5,3,4,4,2,2,3,3,22,20.0,neutral or dissatisfied
87505,114084,Female,Loyal Customer,36,Business travel,Eco,447,4,3,3,3,4,4,4,4,4,5,3,4,4,4,6,0.0,satisfied
87506,117784,Male,Loyal Customer,30,Business travel,Business,3370,2,2,2,2,4,4,4,4,3,5,4,5,4,4,33,24.0,satisfied
87507,39439,Male,Loyal Customer,68,Business travel,Business,1709,2,4,4,4,4,3,4,1,1,1,2,2,1,3,0,0.0,neutral or dissatisfied
87508,120886,Female,Loyal Customer,41,Business travel,Business,920,1,4,4,4,2,4,4,1,1,1,1,4,1,3,0,0.0,neutral or dissatisfied
87509,11479,Female,Loyal Customer,32,Business travel,Eco Plus,158,4,4,2,4,4,4,4,4,1,3,4,1,3,4,12,10.0,neutral or dissatisfied
87510,62725,Female,Loyal Customer,40,Business travel,Business,2399,4,4,4,4,5,5,4,5,5,5,5,5,5,3,73,49.0,satisfied
87511,60615,Female,Loyal Customer,52,Business travel,Eco Plus,991,3,2,2,2,4,4,4,3,3,3,3,4,3,1,33,19.0,neutral or dissatisfied
87512,114406,Female,Loyal Customer,33,Business travel,Business,2472,1,1,1,1,3,5,4,4,4,5,4,3,4,4,0,4.0,satisfied
87513,110037,Female,disloyal Customer,22,Business travel,Business,2039,5,2,5,1,4,5,5,4,3,4,4,5,4,4,0,0.0,satisfied
87514,125268,Male,Loyal Customer,24,Business travel,Business,1488,4,3,3,3,4,4,4,4,3,5,4,4,4,4,1,0.0,neutral or dissatisfied
87515,28789,Female,Loyal Customer,43,Personal Travel,Business,679,4,5,4,2,2,4,4,2,2,4,2,3,2,4,0,0.0,satisfied
87516,90869,Female,disloyal Customer,27,Business travel,Business,515,3,3,3,1,4,3,4,4,3,5,4,4,5,4,0,0.0,neutral or dissatisfied
87517,85104,Male,Loyal Customer,22,Business travel,Business,3218,3,3,3,3,5,4,5,5,5,4,4,5,4,5,0,0.0,satisfied
87518,124846,Female,Loyal Customer,64,Personal Travel,Eco,280,2,5,2,3,5,4,4,2,2,2,1,3,2,3,20,28.0,neutral or dissatisfied
87519,96968,Female,Loyal Customer,43,Business travel,Business,2504,4,4,4,4,4,4,5,3,3,4,3,5,3,3,5,0.0,satisfied
87520,12856,Male,Loyal Customer,20,Personal Travel,Eco,528,2,3,2,1,3,2,3,3,5,5,3,2,5,3,0,0.0,neutral or dissatisfied
87521,9823,Male,Loyal Customer,32,Business travel,Business,451,1,3,3,3,1,1,1,1,3,1,3,3,3,1,3,0.0,neutral or dissatisfied
87522,19922,Male,disloyal Customer,15,Business travel,Eco,343,3,1,3,4,2,3,2,2,4,1,3,1,4,2,0,0.0,neutral or dissatisfied
87523,44836,Female,Loyal Customer,20,Business travel,Eco Plus,462,1,4,4,4,1,2,4,1,1,2,4,1,3,1,80,104.0,neutral or dissatisfied
87524,34615,Female,Loyal Customer,21,Business travel,Eco Plus,1598,0,3,0,2,1,0,1,1,4,5,3,3,3,1,0,5.0,satisfied
87525,13943,Male,Loyal Customer,17,Business travel,Eco,153,4,3,3,3,4,4,3,4,4,5,4,2,5,4,0,0.0,satisfied
87526,79958,Female,Loyal Customer,20,Business travel,Eco,950,2,1,1,1,2,2,2,2,1,5,3,2,4,2,0,0.0,neutral or dissatisfied
87527,113900,Female,Loyal Customer,24,Business travel,Business,2295,4,2,2,2,4,4,4,4,2,2,2,1,3,4,0,0.0,neutral or dissatisfied
87528,86952,Male,Loyal Customer,41,Business travel,Business,2668,1,1,1,1,2,5,4,3,3,3,3,4,3,3,8,9.0,satisfied
87529,113146,Male,Loyal Customer,20,Business travel,Business,1552,4,4,4,4,4,4,4,4,3,3,5,4,5,4,36,26.0,satisfied
87530,106405,Female,Loyal Customer,16,Personal Travel,Eco,674,5,4,5,3,1,5,1,1,5,5,4,5,5,1,0,0.0,satisfied
87531,64724,Male,Loyal Customer,44,Business travel,Business,2252,4,4,4,4,2,5,4,4,4,4,5,3,4,3,0,0.0,satisfied
87532,8668,Male,disloyal Customer,22,Business travel,Eco,304,1,2,1,2,1,1,1,1,3,5,3,2,2,1,0,0.0,neutral or dissatisfied
87533,124097,Female,Loyal Customer,54,Business travel,Business,3902,3,5,3,3,3,5,4,5,5,5,5,5,5,4,0,0.0,satisfied
87534,10312,Male,disloyal Customer,24,Business travel,Business,482,4,0,3,1,3,3,1,3,5,5,4,4,4,3,0,0.0,satisfied
87535,85653,Male,Loyal Customer,39,Personal Travel,Eco Plus,259,3,1,3,2,5,3,5,5,2,4,2,4,1,5,32,27.0,neutral or dissatisfied
87536,113523,Female,Loyal Customer,42,Business travel,Business,1665,4,4,4,4,2,5,4,4,4,5,4,5,4,3,0,0.0,satisfied
87537,90734,Female,Loyal Customer,53,Business travel,Business,2432,2,2,2,2,5,5,4,2,2,2,2,5,2,5,4,8.0,satisfied
87538,109934,Male,Loyal Customer,8,Personal Travel,Eco,1073,4,4,4,1,3,4,3,3,5,5,4,4,5,3,13,1.0,neutral or dissatisfied
87539,5297,Female,Loyal Customer,64,Personal Travel,Eco,351,4,1,4,4,1,3,4,4,4,4,4,3,4,4,0,0.0,satisfied
87540,98496,Male,Loyal Customer,48,Business travel,Business,1586,5,5,5,5,2,5,4,4,4,5,4,4,4,3,25,28.0,satisfied
87541,66456,Male,Loyal Customer,43,Personal Travel,Eco,1217,2,5,2,2,1,2,1,1,3,3,4,3,4,1,11,2.0,neutral or dissatisfied
87542,61024,Female,Loyal Customer,52,Personal Travel,Eco,3365,3,4,3,3,3,2,2,3,1,4,4,2,2,2,16,83.0,neutral or dissatisfied
87543,74772,Female,Loyal Customer,60,Personal Travel,Eco,1205,2,2,2,3,1,3,3,3,3,2,3,1,3,2,0,0.0,neutral or dissatisfied
87544,14874,Female,disloyal Customer,23,Business travel,Eco,315,4,0,4,2,3,4,3,3,1,3,4,5,3,3,0,0.0,satisfied
87545,103091,Male,Loyal Customer,56,Personal Travel,Eco,666,3,4,3,4,3,3,3,3,5,4,4,4,5,3,0,0.0,neutral or dissatisfied
87546,106052,Female,Loyal Customer,44,Personal Travel,Eco,452,2,5,2,2,1,5,2,3,3,2,3,5,3,3,0,0.0,neutral or dissatisfied
87547,111753,Female,disloyal Customer,22,Business travel,Eco,1154,3,3,3,4,5,3,4,5,3,5,3,1,3,5,11,24.0,neutral or dissatisfied
87548,37081,Female,Loyal Customer,60,Business travel,Business,2826,5,5,5,5,3,4,4,4,4,4,4,3,4,3,20,23.0,satisfied
87549,78494,Male,Loyal Customer,56,Business travel,Eco,526,2,3,2,3,2,2,2,2,3,2,2,2,2,2,39,19.0,neutral or dissatisfied
87550,9547,Male,disloyal Customer,21,Business travel,Business,228,0,0,0,2,0,5,5,4,4,4,4,5,4,5,158,133.0,satisfied
87551,7202,Male,Loyal Customer,40,Business travel,Eco,135,3,2,2,2,3,3,3,3,2,1,3,1,4,3,0,54.0,neutral or dissatisfied
87552,64543,Male,disloyal Customer,23,Business travel,Eco,247,2,0,2,4,3,2,3,3,5,5,5,3,5,3,0,0.0,neutral or dissatisfied
87553,105944,Male,Loyal Customer,69,Personal Travel,Eco Plus,1491,1,5,1,2,2,1,2,2,3,3,1,3,2,2,0,0.0,neutral or dissatisfied
87554,98574,Female,Loyal Customer,27,Business travel,Business,951,4,4,5,4,3,3,3,3,4,2,5,3,4,3,0,0.0,satisfied
87555,75152,Female,Loyal Customer,34,Business travel,Business,1744,5,5,5,5,2,5,4,4,4,4,4,5,4,3,0,0.0,satisfied
87556,31083,Female,Loyal Customer,61,Personal Travel,Eco Plus,641,2,5,2,4,4,4,5,1,1,2,1,5,1,4,17,11.0,neutral or dissatisfied
87557,19562,Female,disloyal Customer,21,Business travel,Eco,173,3,2,3,3,5,3,5,5,2,5,4,2,4,5,8,17.0,neutral or dissatisfied
87558,119392,Female,Loyal Customer,41,Business travel,Business,3990,5,5,5,5,5,4,5,4,4,4,4,4,4,5,0,0.0,satisfied
87559,80372,Female,Loyal Customer,55,Business travel,Eco,368,3,4,4,4,5,3,3,3,3,3,3,4,3,2,0,0.0,neutral or dissatisfied
87560,1616,Female,Loyal Customer,17,Personal Travel,Eco,968,1,3,1,4,5,1,5,5,3,4,4,3,4,5,18,19.0,neutral or dissatisfied
87561,4166,Male,Loyal Customer,50,Personal Travel,Eco,431,2,4,5,5,4,5,4,4,3,3,4,3,4,4,0,9.0,neutral or dissatisfied
87562,111534,Female,Loyal Customer,60,Business travel,Business,775,1,4,4,4,3,4,4,1,1,1,1,2,1,4,20,14.0,neutral or dissatisfied
87563,83065,Male,disloyal Customer,23,Business travel,Business,1084,0,0,0,3,2,0,2,2,3,5,5,5,5,2,0,0.0,satisfied
87564,63470,Female,disloyal Customer,19,Business travel,Eco Plus,447,2,2,2,3,5,2,5,5,4,2,3,3,3,5,0,11.0,neutral or dissatisfied
87565,20732,Female,Loyal Customer,30,Personal Travel,Eco,707,3,1,3,4,2,3,2,2,1,5,3,2,4,2,0,28.0,neutral or dissatisfied
87566,20404,Male,Loyal Customer,38,Business travel,Eco Plus,459,5,2,5,5,5,5,5,5,4,5,5,1,5,5,0,0.0,satisfied
87567,56849,Male,Loyal Customer,45,Business travel,Business,2434,2,1,1,1,2,2,2,4,4,1,2,2,1,2,18,9.0,neutral or dissatisfied
87568,33892,Male,Loyal Customer,40,Business travel,Eco,1504,5,3,3,3,5,5,5,5,2,1,5,1,1,5,73,94.0,satisfied
87569,18535,Female,Loyal Customer,22,Business travel,Business,127,2,2,2,2,5,5,4,5,3,3,2,2,2,5,0,0.0,satisfied
87570,36322,Female,Loyal Customer,56,Business travel,Eco,187,2,1,1,1,3,3,3,2,2,2,2,3,2,1,41,53.0,neutral or dissatisfied
87571,7084,Female,disloyal Customer,38,Business travel,Eco,177,3,3,3,4,3,3,3,3,1,5,3,1,4,3,1,26.0,neutral or dissatisfied
87572,76711,Female,disloyal Customer,36,Business travel,Business,547,1,1,1,5,3,1,3,3,4,3,5,5,4,3,24,14.0,neutral or dissatisfied
87573,57914,Male,Loyal Customer,19,Personal Travel,Eco,305,3,5,4,5,1,4,1,1,5,2,5,2,4,1,0,0.0,neutral or dissatisfied
87574,49078,Female,Loyal Customer,52,Business travel,Business,89,2,2,2,2,2,5,4,4,4,4,5,2,4,1,0,0.0,satisfied
87575,54528,Male,Loyal Customer,47,Personal Travel,Eco,925,1,3,1,3,1,1,1,1,4,4,1,1,3,1,0,24.0,neutral or dissatisfied
87576,30162,Female,Loyal Customer,35,Personal Travel,Eco,95,5,4,5,1,3,5,3,3,4,4,5,3,4,3,2,0.0,satisfied
87577,12495,Male,Loyal Customer,49,Business travel,Eco Plus,253,1,1,1,1,1,1,1,1,4,1,3,1,3,1,106,112.0,neutral or dissatisfied
87578,23119,Male,Loyal Customer,41,Business travel,Business,300,1,1,5,1,3,1,4,5,5,5,5,2,5,2,0,0.0,satisfied
87579,14760,Male,Loyal Customer,66,Business travel,Eco,463,3,3,2,2,3,3,3,3,1,3,4,4,4,3,15,1.0,neutral or dissatisfied
87580,12860,Male,Loyal Customer,47,Business travel,Eco Plus,528,4,2,4,2,4,4,4,4,2,4,3,3,3,4,0,6.0,satisfied
87581,24937,Female,Loyal Customer,66,Personal Travel,Eco,2106,2,2,2,2,3,2,2,3,3,2,3,2,3,3,0,0.0,neutral or dissatisfied
87582,104852,Male,Loyal Customer,36,Business travel,Business,3196,5,5,5,5,5,5,5,4,4,4,4,5,4,3,32,20.0,satisfied
87583,61121,Male,Loyal Customer,42,Business travel,Business,862,1,1,1,1,5,4,5,3,3,4,3,3,3,5,0,0.0,satisfied
87584,32247,Male,Loyal Customer,45,Business travel,Eco,216,3,4,4,4,3,3,3,3,5,5,3,3,1,3,1,0.0,satisfied
87585,24212,Male,Loyal Customer,54,Business travel,Eco,147,4,2,2,2,4,4,4,4,1,4,4,3,4,4,0,0.0,neutral or dissatisfied
87586,81826,Male,Loyal Customer,36,Personal Travel,Eco,1416,2,2,2,4,5,2,5,5,2,1,4,2,4,5,0,3.0,neutral or dissatisfied
87587,85141,Male,disloyal Customer,23,Business travel,Eco,689,4,4,4,3,3,4,3,3,4,2,4,3,4,3,7,14.0,neutral or dissatisfied
87588,6806,Male,Loyal Customer,36,Personal Travel,Eco,235,1,4,1,4,3,1,3,3,5,3,2,3,5,3,35,28.0,neutral or dissatisfied
87589,40244,Female,Loyal Customer,45,Business travel,Eco,387,4,1,1,1,3,5,3,4,4,4,4,4,4,5,0,0.0,satisfied
87590,19221,Male,disloyal Customer,38,Business travel,Eco,459,1,0,1,1,5,1,5,5,2,1,4,4,4,5,0,0.0,neutral or dissatisfied
87591,119925,Female,Loyal Customer,42,Business travel,Business,3509,5,5,5,5,4,5,4,4,4,4,4,5,4,4,6,7.0,satisfied
87592,100107,Male,Loyal Customer,57,Business travel,Eco,717,2,3,3,3,2,2,2,2,4,1,3,1,3,2,25,18.0,neutral or dissatisfied
87593,8444,Male,Loyal Customer,32,Personal Travel,Eco,590,3,4,3,1,2,3,4,2,5,5,5,3,5,2,0,0.0,neutral or dissatisfied
87594,80870,Female,Loyal Customer,47,Personal Travel,Eco,484,3,5,3,3,5,4,4,4,4,3,4,4,4,4,0,0.0,neutral or dissatisfied
87595,40837,Male,disloyal Customer,50,Business travel,Eco,190,5,4,5,3,3,5,3,3,5,3,2,5,3,3,0,0.0,satisfied
87596,120080,Female,Loyal Customer,41,Personal Travel,Eco,683,2,4,2,3,4,2,4,4,1,4,4,1,4,4,0,25.0,neutral or dissatisfied
87597,86647,Female,Loyal Customer,21,Personal Travel,Eco,746,2,5,2,5,5,2,5,5,2,3,5,4,3,5,32,21.0,neutral or dissatisfied
87598,44911,Female,Loyal Customer,39,Personal Travel,Eco,1118,2,4,2,3,1,2,1,1,5,2,4,5,4,1,0,0.0,neutral or dissatisfied
87599,32784,Male,Loyal Customer,34,Business travel,Business,3608,3,3,3,3,4,2,3,4,4,4,5,5,4,4,0,0.0,satisfied
87600,109993,Male,Loyal Customer,21,Personal Travel,Eco Plus,1011,1,5,1,3,3,1,3,3,4,5,5,1,1,3,42,68.0,neutral or dissatisfied
87601,65805,Female,Loyal Customer,29,Business travel,Business,1389,4,4,4,4,3,3,3,3,3,3,5,4,5,3,17,0.0,satisfied
87602,1551,Male,Loyal Customer,28,Personal Travel,Eco,922,3,4,3,1,4,3,4,4,5,2,4,5,4,4,108,100.0,neutral or dissatisfied
87603,60003,Female,Loyal Customer,44,Personal Travel,Eco,937,3,4,3,2,3,3,3,5,5,3,5,1,5,3,0,0.0,neutral or dissatisfied
87604,12367,Male,Loyal Customer,32,Business travel,Eco,201,1,2,2,2,1,1,1,1,1,4,3,4,4,1,15,9.0,neutral or dissatisfied
87605,86336,Female,Loyal Customer,57,Personal Travel,Business,762,2,5,2,2,3,4,5,5,5,2,5,3,5,5,0,31.0,neutral or dissatisfied
87606,118381,Male,Loyal Customer,55,Business travel,Business,2425,3,3,3,3,4,3,4,3,3,3,3,2,3,1,23,15.0,neutral or dissatisfied
